BANCO CREDICOOP COOPERATIVO LIMITADO;TUCUMAN Y FRANCISCO OROZCO;ALMAFUERTE;X5854DAD;3571;471246;471246;SI;-32.198643;-64.25375;CORDOBA;Sucursal;0
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;CALLE 102 Y CALLE 121;LAS TOSCAS;S3586AAA;;;;NO;-29.666666;-59.2;SANTA FE;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;BELGRANO 756;ONCATIVO;X5986AKR;;;;NO;-31.913246;-63.680794;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;BELGRANO 756;ONCATIVO;X5986AKR;3572;468110 int 9612,9613;;SI;-31.913246;-63.680794;CORDOBA;Sucursal;0
BANCO SANTANDER RIO S.A.;ITALIA 150 PB DPTO: 1;ONCATIVO;X5986BPB;;;;NO;-31.913642;-63.681313;CORDOBA;ATM;1
BANCO SANTANDER RIO S.A.;ITALIA 150 PB DPTO: 1;ONCATIVO;X5986BPB;3572;462255 int 1002;462255;SI;-31.913642;-63.681313;CORDOBA;Sucursal;0
BANCO DE LA NACION ARGENTINA;BOULEVARD SAN MARTIN 1040;ONCATIVO;X5986DFX;;;;NO;-31.91663;-63.67954;CORDOBA;ATM;1
BANCO DE LA NACION ARGENTINA;BV. SAN MARTIN 1040/2;ONCATIVO;X5986DFX;;;;NO;-31.91663;-63.679537;CORDOBA;ATM;1
BANCO DE LA NACION ARGENTINA;GENERAL SAN MARTIN 1040;ONCATIVO;X5986DFX;;;;NO;-31.91663;-63.679537;CORDOBA;ATM;1
BANCO DE LA NACION ARGENTINA;BV. SAN MARTIN 1040/2;ONCATIVO;X5986DFX;3572;461398;;SI;-31.91663;-63.679537;CORDOBA;Sucursal;0
BANCO SUPERVIELLE S.A.;MITRE Y SAN MARTIN;EL TRAPICHE;D5701AFA;;;;NO;-33.114554;-66.065432;SAN LUIS;ATM;1
BANCO MACRO S.A.;BV. SARMIENTO 1217 PB;RIO SEGUNDO;X5960ETH;;;;NO;-31.920124;-63.680884;CORDOBA;ATM;1
BANCO MACRO S.A.;BV. SARMIENTO 1217 PB;RIO SEGUNDO;X5960ETH;3572;421146 int 0;421146;SI;-31.920124;-63.680884;CORDOBA;Sucursal;0
BANCO SUPERVIELLE S.A.;25 DE MAYO 844;TILISARAO;D5773AAN;2656;420299;;NO;-32.732058;-65.291641;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;25 DE MAYO 844;TILISARAO;D5773AAN;2656;420299;;SI;-32.732058;-65.291641;SAN LUIS;Sucursal;0
BANCO DE LA NACION ARGENTINA;SAN MARTIN 999;TILISARAO;D5773AXQ;;;;NO;-32.731728;-65.287796;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;SAN MARTIN 999;TILISARAO;D5773AXQ;2656;420275;420245;SI;-32.731728;-65.287796;SAN LUIS;Sucursal;0
BANCO MACRO S.A.;AV. VIRGILIO GENESSINNI PB Y RUTA PROV. N° 211;DOS ARROYOS;N3315XAF;;;;NO;-27.69812;-55.244172;MISIONES;ATM;1
BANCO SUPERVIELLE S.A.;PRINGLES 595;NUEVA GALIA;D6217AGA;2658;491022;;NO;-32.734079;-65.287092;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;PRINGLES 595;NUEVA GALIA;D6217AGA;2658;491022;;SI;-32.734079;-65.287092;SAN LUIS;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;BV. SANTA FE 97;LA FRANCIA;X2425BFA;;;;NO;-31.405645;-62.633251;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;BV. SANTA FE 97;LA FRANCIA;X2425BFA;3564;471004 int 6451,6456;;SI;-31.405645;-62.633251;CORDOBA;Sucursal;0
NUEVO BANCO DE ENTRE RÍOS S.A.;SARMIENTO 575;MERCEDES;W3470EBK;;;;NO;-29.1101;-58.04266;CORRIENTES;ATM;1
NUEVO BANCO DE ENTRE RÍOS S.A.;SARMIENTO 575;MERCEDES;W3470EBK;3773;420094;;SI;-29.1101;-58.04266;CORRIENTES;Sucursal;0
BANCO SUPERVIELLE S.A.;AV. LOS PARAISOS 832;POTRERO DE LOS FUNES;D5704CSA;;;;NO;-33.2128;-66.2212;SAN LUIS;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;EDIFICIO PIRAMIDE 12 PISO: PA DPTO: LOCAL 12;LAS LEÑAS;M5612XAA;;;;NO;-35.150001;-70.083001;MENDOZA;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;AV. GRAL. SAVIO 1981;RIO TERCERO;X5850ATE;;;;NO;-32.169911;-64.140845;CORDOBA;ATM;1
BANCO SUPERVIELLE S.A.;AV. FRANCO PASTORE S/N Y MONSEÑOR CAFFERATA;SAN LUIS;D5730XAK;;;;NO;-33.273605;-66.3334;SAN LUIS;ATM;1
BANCO SANTANDER RIO S.A.;HOMERO MANZI 50 PB DPTO: 1;RIO TERCERO;X5850CJB;11;43411000 int 1002;4341000;NO;-32.167088;-64.119381;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;HIPOLITO YRIGOYEN 595;LAS JUNTURAS;X5970AGI;;;;NO;-31.832705;-63.450851;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;HIPOLITO YRIGOYEN 595 Y GRAL. PAZ;LAS JUNTURAS;X5970AGI;;;;NO;-31.832705;-63.450851;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;HIPOLITO YRIGOYEN 595 Y GRAL. PAZ;LAS JUNTURAS;X5970AGI;3532;492051 int 8236,8242;;SI;-31.832705;-63.450851;CORDOBA;Sucursal;0
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;25 DE MAYO 104;ALDAO (EST. CASABLANCA);S2317XAB;;;;NO;-30.980076;-61.742645;SANTA FE;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;25 DE MAYO 104;ALDAO (EST. CASABLANCA);S2317XAB;3462;444089;;SI;-30.980076;-61.742645;SANTA FE;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;ALSINA 528;RIO TERCERO;X5850KQL;;;;NO;-32.172997;-64.117091;CORDOBA;ATM;1
BANCO MACRO S.A.;ALBERDI 133 PB;RIO TERCERO;X5850EVC;;;;NO;-32.17337;-64.111324;CORDOBA;ATM;1
BANCO MACRO S.A.;ALBERDI 133 PB;RIO TERCERO;X5850EVC;3571;421249 int 0;421249;SI;-32.17337;-64.111324;CORDOBA;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. EJERCITO DE LOS ANDES 950;SAN LUIS;D5700BQM;;;;NO;-33.292034;-66.3396568;SAN LUIS;ATM;1
BANCO MACRO S.A.;BV. BELGRANO 129 PB;FREYRE;X2413ALB;;;;NO;-31.164072;-62.099211;CORDOBA;ATM;1
BANCO MACRO S.A.;BV. BELGRANO 129 PB;FREYRE;X2413ALB;3564;461262 int 0;461262;SI;-31.164072;-62.099211;CORDOBA;Sucursal;0
BANCO CREDICOOP COOPERATIVO LIMITADO;SAN MARTIN 239;RIO TERCERO;X5850KZA;3571;424255;424255;NO;-32.174916;-64.111257;CORDOBA;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;SAN MARTIN 239;RIO TERCERO;X5850KZA;3571;424255;424255;SI;-32.174916;-64.111257;CORDOBA;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;LAVALLE 2;FREYRE;X2413BDB;;;;NO;-31.167252;-62.103363;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;LAVALLE 2;FREYRE;X2413BDB;3564;468790 int 6137,6138;;SI;-31.167252;-62.103363;CORDOBA;Sucursal;0
BANCO SUPERVIELLE S.A.;AVENIDA ESPAÑA 950;SAN LUIS;D5730CRB;11;43248000;;NO;-33.293146;-66.339367;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;GARIBALDI 22;RIO TERCERO;X5850KZB;;;;NO;-32.17484;-64.110817;CORDOBA;ATM;1
BANCO DE LA NACION ARGENTINA;GARIBALDI 22;RIO TERCERO;X5850KZB;;;;NO;-32.174843;-64.110817;CORDOBA;ATM;1
BANCO DE LA NACION ARGENTINA;GARIBALDI 22;RIO TERCERO;X5850KZB;3571;439511;439513;SI;-32.174843;-64.110817;CORDOBA;Sucursal;0
BANCO SANTANDER RIO S.A.;AVENIDA SAN MARTIN 256 PB DPTO: 1;RIO TERCERO;X5850EWP;;;;NO;-32.175151;-64.111306;CORDOBA;ATM;1
BANCO SANTANDER RIO S.A.;AVENIDA SAN MARTIN 256 PB DPTO: 1;RIO TERCERO;X5850EWP;3571;433243 int 1002;432477;SI;-32.175151;-64.111306;CORDOBA;Sucursal;0
BANCO BBVA ARGENTINA S.A.;AV. SAN MARTIN ESQ. VELEZ SARSFIELD 1;RIO TERCERO;X5850KEB;;;;NO;-32.176544;-64.113205;CORDOBA;ATM;1
BANCO BBVA ARGENTINA S.A.;AV. SAN MARTIN ESQ. VELEZ SARSFIELD 1 Y ALBERDI;RIO TERCERO;X5850KEB;3571;429575;;SI;-32.176544;-64.113205;CORDOBA;Sucursal;0
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;GARIBALDI 107;RIO TERCERO;X5850KZC;;;;NO;-32.175421;-64.109794;CORDOBA;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;GARIBALDI 107;RIO TERCERO;X5850KZC;3571;423232;423232;SI;-32.175421;-64.109794;CORDOBA;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. SAN MARTIN 505;RIO TERCERO;X5850EWF;;;;NO;-32.178074;-64.114449;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. SAN MARTIN 505;RIO TERCERO;X5850EWF;3571;421593 int 9972,9973;;SI;-32.178074;-64.114449;CORDOBA;Sucursal;0
BANCO DE LA NACION ARGENTINA;SAN MARTIN 1245;SAN LUIS;D5700BQY;;;;NO;-33.295779;-66.339398;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;A. DEL VALLE S/N Y RIOBAMBA;SAN LUIS;D5702BQS;;;;NO;-33.2864;-66.316;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;PEDERNERA;SAN LUIS;D5700CGI;;;;NO;-33.300591;-66.3410146;SAN LUIS;ATM;1
BANCO SANTANDER RIO S.A.;AV SAN MARTIN 936 PB DPTO: 1;SAN LUIS;D5702JRK;;;;NO;-33.299955;-66.338275;SAN LUIS;ATM;1
BANCO SANTANDER RIO S.A.;AV SAN MARTIN 936 PB DPTO: 1;SAN LUIS;D5702JRK;266;4530100 int 1002;4530100;SI;-33.299955;-66.338275;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;INDEPENDENCIA Y COMECHINGONES;VILLA LARCA;D5883XAB;;;;NO;-32.618666;-64.981023;SAN LUIS;ATM;1
BANCO COMAFI SOCIEDAD ANONIMA;PEDERNERA 913;SAN LUIS;D5700ICS;;;;NO;-33.300207;-66.336897;SAN LUIS;ATM;1
BANCO COMAFI SOCIEDAD ANONIMA;PEDERNERA 913 PB Y EX 40347/19;SAN LUIS;D5700ICS;266;4428300;4428460;SI;-33.300207;-66.336897;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;JUNIN 1126;SAN LUIS;D5700MFX;266;4530900;;NO;-33.30204;-66.339599;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;JUNIN 1126;SAN LUIS;D5700MFX;266;4530900;;SI;-33.30204;-66.339599;SAN LUIS;Sucursal;0
BANCO PATAGONIA S.A.;RIVADAVIA 872;SAN LUIS;D5702JRP;;;;NO;-33.300706;-66.336593;SAN LUIS;ATM;1
BANCO PATAGONIA S.A.;RIVADAVIA 872;SAN LUIS;D5702JRP;266;4437771;;SI;-33.300706;-66.336593;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;AV. DEL PEREGRINO S/N Y 1° ROTONDA;SAN LUIS;D5702JWA;;;;NO;-33.2828;-66.3006;SAN LUIS;ATM;1
BANCO HIPOTECARIO S.A.;RIVADAVIA 820;SAN LUIS;D5702JRP;;;;NO;-33.301147;-66.336465;SAN LUIS;ATM;1
BANCO HIPOTECARIO S.A.;RIVADAVIA 820;SAN LUIS;D5702JRP;2652;430967;;SI;-33.301147;-66.336465;SAN LUIS;Sucursal;0
BANCO BBVA ARGENTINA S.A.;JOSE ARTIGAS 824;SAN LUIS;D5700MGD;;;;NO;-33.300549;-66.335213;SAN LUIS;ATM;1
BANCO BBVA ARGENTINA S.A.;JOSE ARTIGAS 824;SAN LUIS;D5700MGD;266;4422701;;SI;-33.300549;-66.335213;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;AV SERRANA 0;SAN LUIS;D5730XAK;266;4440004;;NO;-33.30222;-66.336797;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AV.SERRANA S/N;SAN LUIS;D5730XAK;266;4440004;;NO;-33.30222;-66.336797;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;SERRANIA PUNTANA KM 783;SAN LUIS;D5700HTD;266;4532150;;NO;-33.30222;-66.336797;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AVENIDA SERRANA S/N;LA PUNTA;D5730XAK;266;4440004;;SI;-33.30222;-66.336797;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;SERRANIA PUNTANA KM 783;SAN LUIS;D5700HTD;266;4532150;;SI;-33.30222;-66.336797;SAN LUIS;Sucursal;0
BANCO DE LA NACION ARGENTINA;SAN MARTIN 695;SAN LUIS;D5700BQM;;;;NO;-33.302944;-66.337358;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;SAN MARTIN 695;SAN LUIS;D5700BQM;266;4424526;4420798;SI;-33.302944;-66.337358;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;ITUZAINGO 0 Y PEDERNERA;SAN LUIS;D5700ICA;;;;NO;-33.299077;-66.329634;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;ITUZAINGO S/N Y PEDERNERA;SAN LUIS;D5700ICA;;;;NO;-33.299077;-66.329634;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;ITUZAINGO S/N Y PEDERNERA;SAN LUIS;D5730XAK;266;4440004;;NO;-33.299077;-66.329634;SAN LUIS;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;PRINGLES 817;SAN LUIS;D5700IQQ;;;;NO;-33.302651;-66.336311;SAN LUIS;ATM;1
BANCO DE GALICIA Y BUENOS AIRES S.A.U.;PRINGLES 817;SAN LUIS;D5700IQQ;266;4441279;4441279;SI;-33.302651;-66.336311;SAN LUIS;Sucursal;0
BANCO MACRO S.A.;RIVADAVIA 676 PB;SAN LUIS;D5702JRL;;;;NO;-33.302996;-66.335921;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;RIVADAVIA 699;SAN LUIS;D5730XAK;;;;NO;-33.302642;-66.335;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;RIVADAVIA 699;SAN LUIS;D5730XAK;266;4440004;;NO;-33.302642;-66.335;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;RIVADAVIA 699;SAN LUIS;D5730XAK;266;4440004;;SI;-33.302642;-66.335;SAN LUIS;Sucursal;0
BANCO MACRO S.A.;COLON 684 PB;SAN LUIS;D5700AVN;266;4442695 int 0;4442696;SI;-33.302545;-66.334301;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;COLON 666;SAN LUIS;D5700AVN;2320;4440440;;NO;-33.30266967;-66.33411583;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;COLON 666;SAN LUIS;D5700AVN;2320;4440440;;SI;-33.30266967;-66.33411583;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;AV. CAIDOS DE MALVINAS 110;SAN LUIS;D5702GOD;;;;NO;-33.2957;-66.3199;SAN LUIS;ATM;1
MONTEMAR COMPAÑIA FINANCIERA S.A.;MANUEL BELGRANO 980 PB;SAN LUIS;D5700IST;2664;437825;;NO;-33.304137;-66.33659;SAN LUIS;Sucursal;0
BANCO COLUMBIA S.A.;RIVADAVIA 625;ALTO PELADO;D5702JRK;;;;NO;-33.303725;-66.335711;SAN LUIS;ATM;1
BANCO COLUMBIA S.A.;RIVADAVIA 625;ALTO PELADO;D5702JRK;266;4434492;;SI;-33.303725;-66.335711;SAN LUIS;Sucursal;0
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;RIVADAVIA 563;SAN LUIS;D5702JRI;;;;NO;-33.304651;-66.335437;SAN LUIS;ATM;1
INDUSTRIAL AND COMMERCIAL BANK OF CHINA;RIVADAVIA 563;SAN LUIS;D5702JRI;2664;451800;451800;SI;-33.304651;-66.335437;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;RIVADAVIA 481;SAN LUIS;D5702JRG;;;;NO;-33.305855;-66.3351;SAN LUIS;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;RIVADAVIA 448;SAN LUIS;D5702JRH;266;4430457;4430457;NO;-33.306216;-66.335146;SAN LUIS;ATM;1
BANCO CREDICOOP COOPERATIVO LIMITADO;RIVADAVIA 448;SAN LUIS;D5702JRH;266;4430457;4430457;SI;-33.306216;-66.335146;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;LA PAMPA 2103;SAN LUIS;C1428EAK;11;52972190;;NO;-33.28722639;-66.29527963;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;RIVADAVIA 338;SAN LUIS;D5702JRF;11;46675026;;NO;-33.307557;-66.334765;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;"AV. JUAN GILBERTO ""BUFALO"" FUNES 378";SAN LUIS;D5700JTQ;;;;NO;-33.309395;-66.327656;SAN LUIS;ATM;1
BANCO DE LA NACION ARGENTINA;JULIO A. ROCA 260;SAN LUIS;D5700JTQ;2652;435374;;SI;-33.309395;-66.327656;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;JULIO A. ROCA 260;SAN LUIS;D5700AAA;;;;NO;-33.30964;-66.3276;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AVENIDA DEL FUNDADOR S/N;SAN LUIS;D5700AAA;266;4421317;;SI;-33.294297;-66.292433;SAN LUIS;Sucursal;0
BANCO SUPERVIELLE S.A.;AV. FUNDADOR S/N Y SANTOS ORTIZ;SAN LUIS;D5700AAA;266;4421317;;NO;-33.2943;-66.292433;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AVENIDA DEL FUNDADOR S/N Y SANTOS ORTIZ;SAN LUIS;D5700AAA;266;4421317;;NO;-33.2943;-66.292433;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;HILARIO AZCAZUBY S/N Y RUTA 19;SAN LUIS;D5702DDB;;;;NO;-33.3097;-66.3213;SAN LUIS;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. BARTOLOME MITRE 801;SACANTA;X5945AVI;;;;NO;-31.665052;-63.043392;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. BARTOLOME MITRE 801;SACANTA;X5945AVI;3533;492324 int 8271,8272;;SI;-31.665052;-63.043392;CORDOBA;Sucursal;0
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;BARTOLOME MITRE 43;RAMONA;S2301ANA;;;;NO;-31.092281;-61.900078;SANTA FE;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;BARTOLOME MITRE 43;RAMONA;S2301ANA;3492;496014;;SI;-31.092281;-61.900078;SANTA FE;Sucursal;0
BANCO SUPERVIELLE S.A.;JOSE ZABALA 451;SAN LUIS;D5700MHI;;;;NO;-33.313659;-66.3158;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AV JUAN PASCUAL PRINGLES 1400;EL VOLCAN;D5701XCQ;;;;NO;-33.252559;-66.186565;SAN LUIS;ATM;1
BANCO MACRO S.A.;AV. SAN MARTIN PB Y CORRIENTES;MOJON GRANDE;N3360IQV;;;;NO;-27.716357;-55.165894;MISIONES;ATM;1
BANCO SUPERVIELLE S.A.;AV. DEL VIENTO CHORRILLERO 199;JUANA KOSLAY;D5758AMA;;;;NO;-33.28741;-66.2543;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AV.VIENTO CHORRILLERO KM 7;JUANA KOSLAY;D5758AMA;;;;NO;-33.28741;-66.2543;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;AV. DEL VIENTO CHORRILLERO S/N Y FATIMA;JUANA KOSLAY;D5758AMA;;;;NO;-33.29;-66.2591;SAN LUIS;ATM;1
BANCO DE CORRIENTES S.A.;SAN MARTIN 1099;MERCEDES;W3470DYU;;;;NO;-29.183177;-58.077938;CORRIENTES;ATM;1
BANCO DE CORRIENTES S.A.;SAN MARTIN 1099;MERCEDES;W3470DYU;3773;420354;420264;SI;-29.183177;-58.077938;CORRIENTES;Sucursal;0
BANCO DE LA NACION ARGENTINA;RIVADAVIA 602;MERCEDES;W3470DUN;;;;NO;-29.18348;-58.076767;CORRIENTES;ATM;1
BANCO DE LA NACION ARGENTINA;RIVADAVIA 602;MERCEDES;W3470DUN;;;;NO;-29.183481;-58.076767;CORRIENTES;ATM;1
BANCO DE LA NACION ARGENTINA;RIVADAVIA 602;MERCEDES;W3470DUN;3773;420063;;SI;-29.183481;-58.076767;CORRIENTES;Sucursal;0
BANCO SANTANDER RIO S.A.;SAN MARTIN 941 PB DPTO: 1;MERCEDES;W3470DYS;;;;NO;-29.183591;-58.075852;CORRIENTES;ATM;1
BANCO SANTANDER RIO S.A.;SAN MARTIN 941 PB DPTO: 1;MERCEDES;W3470DYS;3773;420265 int 1002;420265;SI;-29.183591;-58.075852;CORRIENTES;Sucursal;0
BANCO SUPERVIELLE S.A.;AV RIVADAVIA 699;SAN LUIS;D5730XAK;266;4440004;;NO;-33.335;-66.335;SAN LUIS;ATM;1
BANCO DEL SOL S.A.;FLORENTINO AMEGHINO 59 PB;SUNCHALES;S2322DPA;;;;NO;-30.944704;-61.564287;SANTA FE;ATM;1
BANCO SUPERVIELLE S.A.;RUTA NAC.Nº 7 KM.781/782;SAN LUIS;D5700AAA;;;;NO;-33.3045;-66.2584;SAN LUIS;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;JUAN B. JUSTO S/N Y PELLEGRINI;SUNCHALES;S2322FMC;;;;NO;-30.942957;-61.559891;SANTA FE;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;JUAN B. JUSTO S/N Y PELLEGRINI;SUNCHALES;S2322FMC;3493;420576;;SI;-30.942957;-61.559891;SANTA FE;Sucursal;0
BANCO DE LA NACION ARGENTINA;COMBATE DE SAN LORENZO 256;GOBERNADOR CRESPO;S3044AKH;;;;NO;-30.362017;-60.402521;SANTA FE;ATM;1
BANCO DE LA NACION ARGENTINA;COMBATE DE SAN LORENZO 256;GOBERNADOR CRESPO;S3044AKH;3498;480089;;SI;-30.362017;-60.402521;SANTA FE;Sucursal;0
BANCO DE LA NACION ARGENTINA;AV. INDEPENDENCIA 396;SUNCHALES;S2322AWQ;;;;NO;-30.94543;-61.56187;SANTA FE;ATM;1
BANCO DE LA NACION ARGENTINA;AV. INDEPENDENCIA 396;SUNCHALES;S2322AWQ;3493;420475;;SI;-30.94543;-61.56187;SANTA FE;Sucursal;0
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;BELGRANO 554;GOBERNADOR CRESPO;S3044APL;;;;NO;-30.361938;-60.401012;SANTA FE;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;BELGRANO 554;GOBERNADOR CRESPO;S3044APL;3498;480023;;SI;-30.361938;-60.401012;SANTA FE;Sucursal;0
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;ITALIA 400;ELISA;S3029AKD;;;;NO;-30.694282;-61.047668;SANTA FE;ATM;1
NUEVO BANCO DE SANTA FE SOCIEDAD ANONIMA;ITALIA 400;ELISA;S3029AKD;3498;499045;;SI;-30.694282;-61.047668;SANTA FE;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. DON BOSCO 402;LOS CONDORES;X5823AJR;;;;NO;-32.319199;-64.277237;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;AV. DON BOSCO 402;LOS CONDORES;X5823AJR;3571;493380 int 8256,8257;;SI;-32.319199;-64.277237;CORDOBA;Sucursal;0
HSBC BANK ARGENTINA S.A.;RODRIGUEZ PE¥A 709;GODOY CRUZ;M5503LPC;261;4324083;;NO;-34.610214;-68.831582;MENDOZA;ATM;1
BANCO MACRO S.A.;AV. DE LOS INMIGRANTES S/N PB Y EX-2020-00057175 Y EX-2020-00110514 - RECT. FECHA DE HABILITACIÓN;ALBA POSSE;N3377ADA;;;;NO;-27.520075;-54.728015;MISIONES;ATM;1
BANCO DE LA NACION ARGENTINA;CORDOBA 12;HUMBERTO PRIMO;S2309AMB;;;;NO;-30.86798;-61.34652;SANTA FE;ATM;1
BANCO DE LA NACION ARGENTINA;CORDOBA 12;HUMBERTO PRIMO;S2309AMB;3493;480796;;SI;-30.86798;-61.34652;SANTA FE;Sucursal;0
BANCO DEL SOL S.A.;RUTA NACIONAL 34 (GENERAL MARTIN MIGUEL DE GUEMES) KM 257;SUNCHALES;S2322HVA;;;;NO;-30.962126;-61.527593;SANTA FE;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;JOSE.R.BENARD 76;VILLA ASCASUBI;X5935AAA;;;;NO;-32.161105;-63.891409;CORDOBA;ATM;1
BANCO SUPERVIELLE S.A.;SAN MARTIN 332;NASCHEL;D5759BBH;2656;491137;;NO;-32.915;-65.374946;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;SAN MARTIN 332;NASCHEL;D5759BBH;2656;491137;;SI;-32.915;-65.374946;SAN LUIS;Sucursal;0
BANCO RIOJA SOCIEDAD ANONIMA UNIPERSONAL;AVDA ISLAS MALVINAS S/N Y GUAJA;CHAMICAL;F5380BUN;;;;NO;-30.373779;-60.318745;LA RIOJA;ATM;1
BANCO MACRO S.A.;PADRE TIJON HNATIUK 73 PB DPTO: 1;TRES CAPONES;N3350ASR;;;;NO;-28.004236;-55.609492;MISIONES;ATM;1
BANCO MACRO S.A.;SAN MARTIN 562 PB;EL SOBERBIO;N3338AFA;;;;NO;-27.297548;-54.198233;MISIONES;ATM;1
BANCO MACRO S.A.;SAN MARTIN 562 PB;EL SOBERBIO;N3338AFA;3755;495011 int 0;495011;SI;-27.297548;-54.198233;MISIONES;Sucursal;0
BANCO MACRO S.A.;RUTA PROVINCIAL NRO. 2 KM 186 186 PB;COLONIA ALICIA;N3363XAF;;;;NO;-27.378116;-54.351831;MISIONES;ATM;1
BANCO SUPERVIELLE S.A.;9 DE JULIO;LA TOMA;D5750ACA;2655;421221;;NO;-33.054816;-65.617494;SAN LUIS;ATM;1
BANCO SUPERVIELLE S.A.;9 DE JULIO;LA TOMA;D5750ACA;2655;421221;;SI;-33.054816;-65.617494;SAN LUIS;Sucursal;0
BANCO DE LA PROVINCIA DE CORDOBA S.A.;SANTA FE 583 Y RIVADAVIA;TANCACHA;X5933BQE;;;;NO;-32.23904;-63.980373;CORDOBA;ATM;1
BANCO DE LA PROVINCIA DE CORDOBA S.A.;SANTA FE 583 Y RIVADAVIA;TANCACHA;X5933BQE;3571;460124 int 4201,4202;;SI;-32.23904;-63.980373;CORDOBA;Sucursal;0
